trump_job,0.6712121298308285646025552054
trump_terrorism,1.358070230053984135373002141
trump_putin,2.105514341780965974642808281
trump_immigration,1.012503273879772497339927763
trump_gop,1.359015741933808213443579770
trump_tax,1.372774721184442420821921603
trump_flynn,2.109119674557988176654182953
job_terrorism,0.4911661255411255411255411255
job_putin,0.7757905982905982905982905983
job_immigration,3.744920061887570912841670964
job_gop,11.50530147310722850291195615
job_tax,1.804074534161490683229813665
job_flynn,0.03700566699282452707110241357
terrorism_putin,0.2350880600880600880600880601
terrorism_immigration,3.475399299857783612296247675
terrorism_gop,0.4946996947896228471768040113
terrorism_tax,0.4783530961791831357048748353
terrorism_flynn,0.07849686937871869378718693787
putin_immigration,0.6721651393131537535869665834
putin_gop,1.562743651232859865953391133
putin_tax,0.5396804162021553325901151988
putin_flynn,4.073786246731452210904265699
immigration_gop,0.6286436554727337263762996823
immigration_tax,1.823613247527860618427248470
gop_tax,5.451160462934000625586487332
gop_flynn,0.7702858261336136570195898076
tax_flynn,0.1441612070676990271987294024
